id,Primary_sampling_unit,Sample strata for sampling error,Country,State,Type_Resident,A_decide_health,A_decide_largepurchase,A_decide_visit,R_edu_level,R_wealth_index,R_read_news,R_listen_radio,R_watch_tv,V_hit_go_out,V_hit_ neglects,V_hit_argues,V_hit_refuses,V_hit_burns,A_decide_contra,V_heard_AIDS,weight,stratum,Prin1,Agency_index,Noweight_Agency_index,NW_Agency_index_scale
78450234603,84523,8451,India,Nct Of Delhi,Urban,,,,3,5,2,2,2,,,,,,,,0.796907,Nct Of Delhi_Urban,,,8.686963417,90.024486446
78450236301,84523,8451,India,Nct Of Delhi,Urban,,,,3,5,2,1,2,,,,,,,,0.796907,Nct Of Delhi_Urban,,,6.768552412,84.797726907
78450242602,84524,8451,India,Nct Of Delhi,Urban,,,,2,5,2,0,2,,,,,,0,,0.778854,Nct Of Delhi_Urban,,,3.5850919305,76.124307917
78450248709,84524,8451,India,Nct Of Delhi,Urban,,,,2,5,0,1,1,,,,,,1,,0.778854,Nct Of Delhi_Urban,,,5.4837317093,81.297200249
78450273004,84527,8451,India,Nct Of Delhi,Urban,,,,3,5,2,0,2,1,1,1,1,1,,1,0.906503,Nct Of Delhi_Urban,,,7.0995389787,85.69950822
78450273102,84527,8451,India,Nct Of Delhi,Urban,,,,2,5,1,0,2,,,,,,0,,0.906503,Nct Of Delhi_Urban,,,2.2197614368,72.404430288
78450278002,84527,8451,India,Nct Of Delhi,Urban,,,,2,3,0,1,0,,,,,,,,0.906503,Nct Of Delhi_Urban,,,-0.824958621,64.109013109
78450305503,84530,8451,India,Nct Of Delhi,Urban,,,,2,5,0,0,2,,,,,,,,0.773309,Nct Of Delhi_Urban,,,1.1289077241,69.432371623
78450313904,84531,8451,India,Nct Of Delhi,Urban,,,,2,5,0,2,1,,,,,,,,1.114043,Nct Of Delhi_Urban,,,3.7596071012,76.599778935
78450328502,84532,8451,India,Nct Of Delhi,Urban,,,,2,4,1,0,2,,,,,,,,0.788775,Nct Of Delhi_Urban,,,1.7642221757,71.163301993
78450331104,84533,8451,India,Nct Of Delhi,Urban,,,,3,5,1,0,2,,,,,,,,0.788775,Nct Of Delhi_Urban,,,3.4848109133,75.851089737
78450342603,84534,8451,India,Nct Of Delhi,Urban,,,,2,4,0,0,2,,,,,,,,0.98969,Nct Of Delhi_Urban,,,0.398891682,67.443424363
78450354802,84535,8451,India,Nct Of Delhi,Urban,,,,1,4,0,0,2,,,,,,1,,1.060114,Nct Of Delhi_Urban,,,3.0508545997,74.668764732
78450356104,84535,8451,India,Nct Of Delhi,Urban,,,,2,5,0,0,2,,,,,,1,,1.060114,Nct Of Delhi_Urban,,,4.7714433373,79.356552476
78450367401,84536,8451,India,Nct Of Delhi,Urban,,,,0,4,0,0,2,,,,,,,,1.249545,Nct Of Delhi_Urban,,,-1.582253709,62.045743395
78450369302,84536,8451,India,Nct Of Delhi,Urban,,,,2,2,0,0,0,,,,,,0,,1.249545,Nct Of Delhi_Urban,,,-3.747862449,56.145487344
78450375702,84537,8451,India,Nct Of Delhi,Urban,,,,3,5,0,0,1,,,,,,0,,0.850814,Nct Of Delhi_Urban,,,0.6388810057,68.097281375
78450385101,84538,8451,India,Nct Of Delhi,Urban,,,,3,4,0,0,0,,,,,,,,1.04692,Nct Of Delhi_Urban,,,-1.022780888,63.570041314
78450394002,84539,8451,India,Nct Of Delhi,Urban,,,,1,5,1,1,2,,,,,,1,,0.86822,Nct Of Delhi_Urban,,,7.0646121405,85.604349161
78450401603,84540,8451,India,Nct Of Delhi,Urban,,,,2,5,0,0,2,,,,,,,,0.708171,Nct Of Delhi_Urban,,,1.1289077241,69.432371623
78450403002,84540,8451,India,Nct Of Delhi,Urban,,,,1,5,0,0,0,,,,,,,,0.708171,Nct Of Delhi_Urban,,,-2.273910237,60.161307605
78450417002,84541,8451,India,Nct Of Delhi,Urban,,,,3,5,2,1,2,,,,,,0,,0.974369,Nct Of Delhi_Urban,,,6.4940756311,84.049907941
78450428902,84542,8451,India,Nct Of Delhi,Urban,,,,3,5,1,0,2,,,,,,0,,0.857564,Nct Of Delhi_Urban,,,3.2103341324,75.103270772
78460018502,84601,8461,India,Nct Of Delhi,Urban,,,,2,4,0,0,2,,,,,,0,,0.935705,Nct Of Delhi_Urban,,,0.1244149011,66.695605398
78460039403,84603,8461,India,Nct Of Delhi,Urban,,,,3,5,0,0,1,,,,,,,,0.736373,Nct Of Delhi_Urban,,,0.9133577866,68.84510034
78460042802,84604,8461,India,Nct Of Delhi,Urban,,,,0,4,0,0,0,,,,,,,,0.775391,Nct Of Delhi_Urban,,,-3.994498975,55.473519861
78460047904,84604,8461,India,Nct Of Delhi,Urban,,,,3,5,1,0,2,,,,,,,,0.775391,Nct Of Delhi_Urban,,,3.4848109133,75.851089737
78460047905,84604,8461,India,Nct Of Delhi,Urban,,,,2,5,1,0,2,,,,,,,,0.775391,Nct Of Delhi_Urban,,,2.4942382177,73.152249253
78460052702,84605,8461,India,Nct Of Delhi,Urban,,,,3,5,0,0,2,,,,,,0,,0.91268,Nct Of Delhi_Urban,,,1.8450036387,71.383393142
78460060204,84606,84623,India,Nct Of Delhi,Rural,3,3,3,2,5,1,1,2,1,1,1,1,1,0,1,0.568414,Nct Of Delhi_Rural,0.9951669074,92.919239811,7.7303733654,87.418232539
78460060702,84606,84623,India,Nct Of Delhi,Rural,,,,2,5,2,1,2,,,,,,0,,0.568414,Nct Of Delhi_Rural,,,5.5035029356,81.351067457
78460061602,84606,84623,India,Nct Of Delhi,Rural,,,,1,5,0,0,2,,,,,,0,,0.568414,Nct Of Delhi_Rural,,,-0.136141752,65.985712174
78460061607,84606,84623,India,Nct Of Delhi,Rural,,,,2,5,2,0,2,,,,,,0,,0.568414,Nct Of Delhi_Rural,,,3.5850919305,76.124307917
78460061610,84606,84623,India,Nct Of Delhi,Rural,,,,1,5,0,0,2,,,,,,0,,0.568414,Nct Of Delhi_Rural,,,-0.136141752,65.985712174
78460061804,84606,84623,India,Nct Of Delhi,Rural,,,,2,5,2,2,2,,,,,,0,,0.568414,Nct Of Delhi_Rural,,,7.4219139406,86.577826996
78460062402,84606,84623,India,Nct Of Delhi,Rural,3,3,3,2,5,2,2,2,1,1,1,1,1,0,1,0.568414,Nct Of Delhi_Rural,1.2462709913,97.716949861,11.014114864,96.364869708
78460062603,84606,84623,India,Nct Of Delhi,Rural,1,1,1,0,5,0,1,1,0,0,0,0,0,,1,0.568414,Nct Of Delhi_Rural,,,-20.01734648,11.818864625
78460062709,84606,84623,India,Nct Of Delhi,Rural,3,1,3,2,5,2,2,2,1,1,1,1,1,1,1,0.568414,Nct Of Delhi_Rural,0.7004648554,87.288526942,12.348343358,100.00000915
78460063104,84606,84623,India,Nct Of Delhi,Rural,,,,0,3,0,1,1,,,,,,1,,0.568414,Nct Of Delhi_Rural,,,2.0425542342,71.92162476
78460064304,84606,84623,India,Nct Of Delhi,Rural,3,3,3,2,5,2,2,2,1,1,0,1,1,0,1,0.568414,Nct Of Delhi_Rural,0.6831585016,86.95786379,8.2275348703,88.772761694
78460065002,84606,84623,India,Nct Of Delhi,Rural,,,,2,5,2,0,2,,,,,,,,0.568414,Nct Of Delhi_Rural,,,3.8595687114,76.872126883
78460065004,84606,84623,India,Nct Of Delhi,Rural,,,,3,5,2,0,2,,,,,,0,,0.568414,Nct Of Delhi_Rural,,,4.575664626,78.823148402
78460065407,84606,84623,India,Nct Of Delhi,Rural,,,,3,5,1,0,2,,,,,,0,,0.568414,Nct Of Delhi_Rural,,,3.2103341324,75.103270772
78460065410,84606,84623,India,Nct Of Delhi,Rural,,,,3,5,2,1,2,,,,,,,,0.568414,Nct Of Delhi_Rural,,,6.768552412,84.797726907
78460066102,84606,84623,India,Nct Of Delhi,Rural,3,3,3,2,5,2,0,2,1,1,1,1,1,0,1,0.568414,Nct Of Delhi_Rural,1.0844552589,94.625224098,7.177292854,85.911350629
78460066603,84606,84623,India,Nct Of Delhi,Rural,3,3,3,1,5,0,0,2,1,1,1,1,1,0,1,0.568414,Nct Of Delhi_Rural,0.624571645,85.838476377,3.4560591711,75.772754885
78460066605,84606,84623,India,Nct Of Delhi,Rural,,,,3,5,2,0,2,1,1,1,1,1,,1,0.568414,Nct Of Delhi_Rural,,,7.0995389787,85.69950822
78460066702,84606,84623,India,Nct Of Delhi,Rural,3,3,3,2,5,1,1,2,1,1,1,1,1,0,1,0.568414,Nct Of Delhi_Rural,0.9951669074,92.919239811,7.7303733654,87.418232539
78460067803,84606,84623,India,Nct Of Delhi,Rural,,,,2,5,2,1,2,,,,,,0,,0.568414,Nct Of Delhi_Rural,,,5.5035029356,81.351067457
78460068603,84606,84623,India,Nct Of Delhi,Rural,3,3,3,3,5,2,2,2,1,1,1,1,1,0,1,0.568414,Nct Of Delhi_Rural,1.3657621698,100.00000324,12.00468756,99.063710192
78460069002,84606,84623,India,Nct Of Delhi,Rural,3,3,3,2,5,1,1,2,0,0,0,1,1,0,1,0.568414,Nct Of Delhi_Rural,-0.660999802,61.275757388,-0.626995194,64.648369496
78460069004,84606,84623,India,Nct Of Delhi,Rural,,,,2,5,2,1,2,1,1,1,1,1,,1,0.568414,Nct Of Delhi_Rural,,,8.0273772882,88.227427275
78460069202,84606,84623,India,Nct Of Delhi,Rural,,,,2,5,0,0,2,,,,,,0,,0.568414,Nct Of Delhi_Rural,,,0.8544309432,68.684552658
78460069203,84606,84623,India,Nct Of Delhi,Rural,,,,2,5,0,0,2,,,,,,,,0.568414,Nct Of Delhi_Rural,,,1.1289077241,69.432371623
78460069204,84606,84623,India,Nct Of Delhi,Rural,,,,2,5,2,0,2,,,,,,,,0.568414,Nct Of Delhi_Rural,,,3.8595687114,76.872126883
78460069302,84606,84623,India,Nct Of Delhi,Rural,,,,0,3,0,0,0,,,,,,0,,0.568414,Nct Of Delhi_Rural,,,-4.998991798,52.736753635
78460069502,84606,84623,India,Nct Of Delhi,Rural,,,,2,5,2,1,2,,,,,,0,,0.568414,Nct Of Delhi_Rural,,,5.5035029356,81.351067457
78460069505,84606,84623,India,Nct Of Delhi,Rural,,,,2,5,2,1,2,,,,,,,,0.568414,Nct Of Delhi_Rural,,,5.7779797165,82.098886422
78460069802,84606,84623,India,Nct Of Delhi,Rural,,,,1,5,0,1,2,,,,,,0,,0.568414,Nct Of Delhi_Rural,,,1.7822692527,71.212471713
78460069804,84606,84623,India,Nct Of Delhi,Rural,,,,2,5,2,1,2,,,,,,,,0.568414,Nct Of Delhi_Rural,,,5.7779797165,82.098886422
78460083103,84608,8461,India,Nct Of Delhi,Urban,,,,3,5,1,1,2,,,,,,,,0.72212,Nct Of Delhi_Urban,,,5.4032219183,81.077849277
78460097302,84609,8461,India,Nct Of Delhi,Urban,,,,2,5,0,0,1,,,,,,0,,0.70887,Nct Of Delhi_Urban,,,-0.35169169,65.398440891
78460108102,84610,8461,India,Nct Of Delhi,Urban,,,,0,5,0,1,0,,,,,,0,,0.900526,Nct Of Delhi_Urban,,,-1.620548709,61.941407695
78460108602,84610,8461,India,Nct Of Delhi,Urban,,,,2,3,0,0,2,,,,,,,,0.900526,Nct Of Delhi_Urban,,,-0.33112436,65.454477104
78460110603,84611,8461,India,Nct Of Delhi,Urban,,,,2,5,2,2,0,,,,,,,,0.75853,Nct Of Delhi_Urban,,,5.2841454555,80.753422428
78460111405,84611,8461,India,Nct Of Delhi,Urban,,,,3,5,1,0,2,,,,,,,,0.75853,Nct Of Delhi_Urban,,,3.4848109133,75.851089737
78460126104,84612,8461,India,Nct Of Delhi,Urban,,,,2,5,0,0,2,,,,,,0,,1.047583,Nct Of Delhi_Urban,,,0.8544309432,68.684552658
78460130102,84613,84621,India,Nct Of Delhi,Rural,,,,0,3,0,2,2,,,,,,,,1.045609,Nct Of Delhi_Rural,,,1.524552259,70.510315214
78460130704,84613,84621,India,Nct Of Delhi,Rural,,,,3,5,1,0,2,,,,,,,,1.045609,Nct Of Delhi_Rural,,,3.4848109133,75.851089737
78460131402,84613,84621,India,Nct Of Delhi,Rural,,,,2,5,2,0,2,,,,,,0,,1.045609,Nct Of Delhi_Rural,,,3.5850919305,76.124307917
78460131404,84613,84621,India,Nct Of Delhi,Rural,,,,2,5,1,1,2,,,,,,,,1.045609,Nct Of Delhi_Rural,,,4.4126492228,78.379008793
78460131406,84613,84621,India,Nct Of Delhi,Rural,,,,2,5,2,0,2,,,,,,,,1.045609,Nct Of Delhi_Rural,,,3.8595687114,76.872126883
78460131603,84613,84621,India,Nct Of Delhi,Rural,,,,2,5,2,0,2,,,,,,0,,1.045609,Nct Of Delhi_Rural,,,3.5850919305,76.124307917
78460131903,84613,84621,India,Nct Of Delhi,Rural,,,,2,5,2,2,2,,,,,,0,,1.045609,Nct Of Delhi_Rural,,,7.4219139406,86.577826996
78460132103,84613,84621,India,Nct Of Delhi,Rural,,,,3,5,1,2,2,,,,,,0,,1.045609,Nct Of Delhi_Rural,,,7.0471561425,85.556789851
78460132204,84613,84621,India,Nct Of Delhi,Rural,,,,3,5,2,0,2,,,,,,0,,1.045609,Nct Of Delhi_Rural,,,4.575664626,78.823148402
78460133403,84613,84621,India,Nct Of Delhi,Rural,,,,3,5,2,0,2,,,,,,0,,1.045609,Nct Of Delhi_Rural,,,4.575664626,78.823148402
78460133407,84613,84621,India,Nct Of Delhi,Rural,,,,3,5,2,0,2,,,,,,0,,1.045609,Nct Of Delhi_Rural,,,4.575664626,78.823148402
78460133503,84613,84621,India,Nct Of Delhi,Rural,,,,2,5,2,1,2,,,,,,0,,1.045609,Nct Of Delhi_Rural,,,5.5035029356,81.351067457
78460133703,84613,84621,India,Nct Of Delhi,Rural,,,,3,5,2,2,2,,,,,,,,1.045609,Nct Of Delhi_Rural,,,8.686963417,90.024486446
78460133706,84613,84621,India,Nct Of Delhi,Rural,,,,3,5,2,2,2,,,,,,0,,1.045609,Nct Of Delhi_Rural,,,8.4124866361,89.276667481
78460134502,84613,84621,India,Nct Of Delhi,Rural,,,,2,5,0,0,2,,,,,,0,,1.045609,Nct Of Delhi_Rural,,,0.8544309432,68.684552658
78460134503,84613,84621,India,Nct Of Delhi,Rural,,,,2,5,2,0,2,,,,,,,,1.045609,Nct Of Delhi_Rural,,,3.8595687114,76.872126883
78460135804,84613,84621,India,Nct Of Delhi,Rural,,,,2,5,2,0,2,,,,,,0,,1.045609,Nct Of Delhi_Rural,,,3.5850919305,76.124307917
78460136202,84613,84621,India,Nct Of Delhi,Rural,,,,2,5,1,2,2,,,,,,0,,1.045609,Nct Of Delhi_Rural,,,6.0565834469,82.857949367
78460136203,84613,84621,India,Nct Of Delhi,Rural,,,,2,5,2,2,2,,,,,,,,1.045609,Nct Of Delhi_Rural,,,7.6963907215,87.325645962
78460137503,84613,84621,India,Nct Of Delhi,Rural,,,,3,5,2,2,2,,,,,,,,1.045609,Nct Of Delhi_Rural,,,8.686963417,90.024486446
78460138005,84613,84621,India,Nct Of Delhi,Rural,,,,3,5,2,0,2,,,,,,0,,1.045609,Nct Of Delhi_Rural,,,4.575664626,78.823148402
78460139303,84613,84621,India,Nct Of Delhi,Rural,,,,0,5,0,2,2,,,,,,,,1.045609,Nct Of Delhi_Rural,,,2.9845843431,74.488209734
78460139304,84613,84621,India,Nct Of Delhi,Rural,,,,3,5,2,2,2,,,,,,,,1.045609,Nct Of Delhi_Rural,,,8.686963417,90.024486446
78460141802,84614,8461,India,Nct Of Delhi,Urban,,,,2,5,2,2,2,,,,,,,,0.743204,Nct Of Delhi_Urban,,,7.6963907215,87.325645962
78460166502,84616,8461,India,Nct Of Delhi,Urban,,,,1,5,0,0,0,,,,,,0,,0.804911,Nct Of Delhi_Urban,,,-2.548387018,59.413488639
78460179004,84617,8461,India,Nct Of Delhi,Urban,,,,3,5,2,0,2,,,,,,,,0.806294,Nct Of Delhi_Urban,,,4.8501414069,79.570967367
78460188303,84618,8461,India,Nct Of Delhi,Urban,,,,2,5,0,0,2,,,,,,0,,0.812385,Nct Of Delhi_Urban,,,0.8544309432,68.684552658
78460194402,84619,8461,India,Nct Of Delhi,Urban,3,1,3,3,5,2,2,2,1,1,1,1,1,0,1,0.783432,Nct Of Delhi_Urban,1.1280984464,95.459090899,9.4219036592,92.026849814
78460200104,84620,8461,India,Nct Of Delhi,Urban,,,,2,5,0,0,2,,,,,,0,,0.650459,Nct Of Delhi_Urban,,,0.8544309432,68.684552658
78460203802,84620,8461,India,Nct Of Delhi,Urban,,,,3,5,1,0,2,,,,,,,,0.650459,Nct Of Delhi_Urban,,,3.4848109133,75.851089737
78460208006,84620,8461,India,Nct Of Delhi,Urban,,,,2,5,2,0,2,,,,,,,,0.650459,Nct Of Delhi_Urban,,,3.8595687114,76.872126883
78460225503,84622,8461,India,Nct Of Delhi,Urban,,,,3,5,0,2,1,,,,,,,,0.759343,Nct Of Delhi_Urban,,,4.7501797967,79.298619419
78460232302,84623,8461,India,Nct Of Delhi,Urban,,,,0,5,0,1,2,,,,,,1,,0.979376,Nct Of Delhi_Urban,,,4.7087089513,79.185631047
78460250403,84625,8461,India,Nct Of Delhi,Urban,,,,3,5,1,0,2,,,,,,,,0.761961,Nct Of Delhi_Urban,,,3.4848109133,75.851089737
78460261903,84626,8461,India,Nct Of Delhi,Urban,,,,2,3,0,1,2,,,,,,0,,1.23271,Nct Of Delhi_Urban,,,1.3128098641,69.933417678
78460263302,84626,8461,India,Nct Of Delhi,Urban,1,3,1,2,4,0,0,0,1,1,1,1,1,0,1,1.23271,Nct Of Delhi_Urban,-0.295418611,68.260719654,-4.162980933,55.014486484
78460267702,84626,8461,India,Nct Of Delhi,Urban,,,,2,2,1,0,1,,,,,,1,,1.23271,Nct Of Delhi_Urban,,,2.7406030718,73.823476559
78460270802,84627,8461,India,Nct Of Delhi,Urban,,,,2,5,1,1,2,,,,,,0,,0.913622,Nct Of Delhi_Urban,,,4.1381724419,77.631189827
78460279502,84627,8461,India,Nct Of Delhi,Urban,,,,2,5,2,2,2,,,,,,0,,0.913622,Nct Of Delhi_Urban,,,7.4219139406,86.577826996
78460285203,84628,8461,India,Nct Of Delhi,Urban,,,,2,5,0,0,2,,,,,,0,,0.962827,Nct Of Delhi_Urban,,,0.8544309432,68.684552658
78460299802,84629,8461,India,Nct Of Delhi,Urban,,,,3,5,1,1,2,,,,,,0,,0.625838,Nct Of Delhi_Urban,,,5.1287451374,80.330030311
78460301603,84630,84622,India,Nct Of Delhi,Rural,,,,1,5,2,1,2,,,,,,0,,0.924563,Nct Of Delhi_Rural,,,4.51293024,78.652226973
78460301605,84630,84622,India,Nct Of Delhi,Rural,,,,2,5,2,2,2,,,,,,0,,0.924563,Nct Of Delhi_Rural,,,7.4219139406,86.577826996
78460302004,84630,84622,India,Nct Of Delhi,Rural,,,,2,5,2,0,2,,,,,,0,,0.924563,Nct Of Delhi_Rural,,,3.5850919305,76.124307917
78460302609,84630,84622,India,Nct Of Delhi,Rural,,,,2,5,2,2,2,,,,,,0,,0.924563,Nct Of Delhi_Rural,,,7.4219139406,86.577826996
78460303102,84630,84622,India,Nct Of Delhi,Rural,,,,2,5,2,2,2,,,,,,0,,0.924563,Nct Of Delhi_Rural,,,7.4219139406,86.577826996
78460303106,84630,84622,India,Nct Of Delhi,Rural,,,,2,5,2,2,2,,,,,,0,,0.924563,Nct Of Delhi_Rural,,,7.4219139406,86.577826996
78460303304,84630,84622,India,Nct Of Delhi,Rural,,,,2,5,2,1,2,,,,,,0,,0.924563,Nct Of Delhi_Rural,,,5.5035029356,81.351067457
78460304702,84630,84622,India,Nct Of Delhi,Rural,,,,2,5,2,0,2,,,,,,0,,0.924563,Nct Of Delhi_Rural,,,3.5850919305,76.124307917
78460305102,84630,84622,India,Nct Of Delhi,Rural,,,,3,5,2,0,2,,,,,,0,,0.924563,Nct Of Delhi_Rural,,,4.575664626,78.823148402
78460305303,84630,84622,India,Nct Of Delhi,Rural,,,,2,5,2,0,2,,,,,,0,,0.924563,Nct Of Delhi_Rural,,,3.5850919305,76.124307917
78460305306,84630,84622,India,Nct Of Delhi,Rural,,,,2,5,2,0,2,,,,,,0,,0.924563,Nct Of Delhi_Rural,,,3.5850919305,76.124307917
78460305308,84630,84622,India,Nct Of Delhi,Rural,,,,3,5,2,0,2,,,,,,,,0.924563,Nct Of Delhi_Rural,,,4.8501414069,79.570967367
78460305504,84630,84622,India,Nct Of Delhi,Rural,,,,2,5,2,0,2,,,,,,0,,0.924563,Nct Of Delhi_Rural,,,3.5850919305,76.124307917
78460306304,84630,84622,India,Nct Of Delhi,Rural,,,,3,5,2,0,2,,,,,,0,,0.924563,Nct Of Delhi_Rural,,,4.575664626,78.823148402
78460306804,84630,84622,India,Nct Of Delhi,Rural,,,,2,5,2,2,2,,,,,,0,,0.924563,Nct Of Delhi_Rural,,,7.4219139406,86.577826996
78460306806,84630,84622,India,Nct Of Delhi,Rural,,,,2,5,2,0,2,,,,,,,,0.924563,Nct Of Delhi_Rural,,,3.8595687114,76.872126883
78460308004,84630,84622,India,Nct Of Delhi,Rural,,,,2,5,2,2,2,,,,,,0,,0.924563,Nct Of Delhi_Rural,,,7.4219139406,86.577826996
78460308604,84630,84622,India,Nct Of Delhi,Rural,,,,1,5,0,1,2,,,,,,0,,0.924563,Nct Of Delhi_Rural,,,1.7822692527,71.212471713
78460308904,84630,84622,India,Nct Of Delhi,Rural,,,,3,5,2,2,2,,,,,,0,,0.924563,Nct Of Delhi_Rural,,,8.4124866361,89.276667481
78460310502,84631,84623,India,Nct Of Delhi,Rural,,,,2,5,1,0,2,,,,,,0,,0.580929,Nct Of Delhi_Rural,,,2.2197614368,72.404430288
78460310802,84631,84623,India,Nct Of Delhi,Rural,,,,0,3,0,2,2,,,,,,0,,0.580929,Nct Of Delhi_Rural,,,1.2500754781,69.762496249
78460311203,84631,84623,India,Nct Of Delhi,Rural,,,,2,3,1,0,2,,,,,,,,0.580929,Nct Of Delhi_Rural,,,1.0342061336,69.174354733
78460312902,84631,84623,India,Nct Of Delhi,Rural,,,,2,5,0,0,2,,,,,,0,,0.580929,Nct Of Delhi_Rural,,,0.8544309432,68.684552658
78460313102,84631,84623,India,Nct Of Delhi,Rural,,,,2,5,1,0,2,,,,,,,,0.580929,Nct Of Delhi_Rural,,,2.4942382177,73.152249253
78460313802,84631,84623,India,Nct Of Delhi,Rural,,,,3,5,2,2,2,,,,,,0,,0.580929,Nct Of Delhi_Rural,,,8.4124866361,89.276667481
78460313803,84631,84623,India,Nct Of Delhi,Rural,,,,2,5,2,1,2,,,,,,,,0.580929,Nct Of Delhi_Rural,,,5.7779797165,82.098886422
78460313903,84631,84623,India,Nct Of Delhi,Rural,,,,0,5,1,2,2,,,,,,0,,0.580929,Nct Of Delhi_Rural,,,4.0754380559,77.460268398
78460314802,84631,84623,India,Nct Of Delhi,Rural,,,,2,4,1,1,2,,,,,,0,,0.580929,Nct Of Delhi_Rural,,,3.4081563998,75.642242567
78460315302,84631,84623,India,Nct Of Delhi,Rural,,,,2,5,2,0,2,,,,,,0,,0.580929,Nct Of Delhi_Rural,,,3.5850919305,76.124307917
78460315701,84631,84623,India,Nct Of Delhi,Rural,,,,2,5,1,0,2,,,,,,,,0.580929,Nct Of Delhi_Rural,,,2.4942382177,73.152249253
78460315702,84631,84623,India,Nct Of Delhi,Rural,,,,3,5,0,0,2,,,,,,,,0.580929,Nct Of Delhi_Rural,,,2.1194804196,72.131212108
78460315703,84631,84623,India,Nct Of Delhi,Rural,,,,2,5,0,0,2,,,,,,,,0.580929,Nct Of Delhi_Rural,,,1.1289077241,69.432371623
78460316202,84631,84623,India,Nct Of Delhi,Rural,,,,0,3,0,0,0,,,,,,,,0.580929,Nct Of Delhi_Rural,,,-4.724515017,53.484572601
78460318502,84631,84623,India,Nct Of Delhi,Rural,,,,3,5,2,2,2,,,,,,0,,0.580929,Nct Of Delhi_Rural,,,8.4124866361,89.276667481
78460335502,84633,8461,India,Nct Of Delhi,Urban,,,,3,5,2,0,2,,,,,,0,,0.900034,Nct Of Delhi_Urban,,,4.575664626,78.823148402
78460364702,84636,8461,India,Nct Of Delhi,Urban,,,,2,5,0,0,2,,,,,,0,,0.670008,Nct Of Delhi_Urban,,,0.8544309432,68.684552658
78460371104,84637,8461,India,Nct Of Delhi,Urban,,,,3,5,2,0,2,,,,,,0,,0.891127,Nct Of Delhi_Urban,,,4.575664626,78.823148402
78460377102,84637,8461,India,Nct Of Delhi,Urban,,,,3,5,2,0,2,,,,,,,,0.891127,Nct Of Delhi_Urban,,,4.8501414069,79.570967367
78460388301,84638,8461,India,Nct Of Delhi,Urban,,,,0,3,0,1,0,,,,,,,,0.75196,Nct Of Delhi_Urban,,,-2.806104012,58.71133214
78460390604,84639,8461,India,Nct Of Delhi,Urban,,,,3,5,0,0,2,,,,,,0,,0.670845,Nct Of Delhi_Urban,,,1.8450036387,71.383393142
78460400702,84640,8461,India,Nct Of Delhi,Urban,,,,1,4,0,0,2,,,,,,0,,1.029909,Nct Of Delhi_Urban,,,-0.866157794,63.996764914
78460407702,84640,8461,India,Nct Of Delhi,Urban,,,,0,3,0,0,1,,,,,,0,,1.029909,Nct Of Delhi_Urban,,,-3.792869165,56.022865403
78460416002,84641,8461,India,Nct Of Delhi,Urban,,,,3,5,2,0,2,,,,,,0,,0.776473,Nct Of Delhi_Urban,,,4.575664626,78.823148402
78460420505,84642,8461,India,Nct Of Delhi,Urban,,,,3,5,0,1,1,1,1,0,1,1,,1,0.726578,Nct Of Delhi_Urban,,,2.2945863697,72.608292719
78470012306,84701,8471,India,Nct Of Delhi,Urban,,,,3,4,1,0,2,,,,,,,,2.240957,Nct Of Delhi_Urban,,,2.7547948712,73.862142477
78470043804,84704,8471,India,Nct Of Delhi,Urban,,,,3,5,2,0,2,,,,,,0,,1.748665,Nct Of Delhi_Urban,,,4.575664626,78.823148402
78470046202,84704,8471,India,Nct Of Delhi,Urban,,,,3,5,1,2,2,,,,,,0,,1.748665,Nct Of Delhi_Urban,,,7.0471561425,85.556789851
78470062702,84706,8471,India,Nct Of Delhi,Urban,3,3,3,2,3,0,0,2,1,1,1,1,1,0,1,1.271659,Nct Of Delhi_Urban,0.5268787114,83.971910283,2.9865997826,74.49370085
78470066102,84706,8471,India,Nct Of Delhi,Urban,3,1,3,3,5,1,1,2,1,1,1,1,1,,1,1.271659,Nct Of Delhi_Urban,,,6.4126389414,83.82803161
78470077903,84707,8471,India,Nct Of Delhi,Urban,3,1,3,3,5,2,0,2,1,1,1,1,1,,1,1.429992,Nct Of Delhi_Urban,,,5.85955843,82.321149701
78470078804,84707,8471,India,Nct Of Delhi,Urban,,,,2,5,2,0,2,,,,,,0,,1.429992,Nct Of Delhi_Urban,,,3.5850919305,76.124307917
78470084402,84708,8471,India,Nct Of Delhi,Urban,,,,2,3,0,0,0,,,,,,,,1.525496,Nct Of Delhi_Urban,,,-2.743369626,58.882253569
78470092804,84709,8471,India,Nct Of Delhi,Urban,,,,2,3,0,0,2,1,1,1,1,1,,1,1.674411,Nct Of Delhi_Urban,,,1.9182732117,71.583017956
78470098702,84709,8471,India,Nct Of Delhi,Urban,3,3,3,0,3,0,0,0,1,1,1,1,1,0,1,1.674411,Nct Of Delhi_Urban,-0.007622105,73.759491985,-1.406790874,62.523796347
78470118007,84711,8471,India,Nct Of Delhi,Urban,,,,2,5,2,2,2,,,,,,0,,1.369392,Nct Of Delhi_Urban,,,7.4219139406,86.577826996
78470130101,84713,84723,India,Nct Of Delhi,Rural,,,,1,4,0,0,2,,,,,,,,0.151486,Nct Of Delhi_Rural,,,-0.591681014,64.744583879
78470130504,84713,84723,India,Nct Of Delhi,Rural,,,,2,5,2,0,2,,,,,,0,,0.151486,Nct Of Delhi_Rural,,,3.5850919305,76.124307917
